[2021-12-27 21:51:43.406047]: Camera 60; IP Address: 172.16.10.126 Offline
[2021-12-27 21:51:43.411044]: Camera 63; IP Address: 172.16.10.129 Offline
[2021-12-27 21:52:14.454802]: Camera 1; IP Address: 8.8.8.8 Online
[2021-12-27 21:52:17.872122]: Camera 29; IP Address: 172.16.10.100 Offline
[2021-12-27 21:52:18.391953]: Camera 2; IP Address: asdfasdf.com Offline
[2021-12-27 21:52:18.394954]: Camera 32; IP Address: 172.16.10.103 Offline
[2021-12-27 21:52:18.394954]: Camera 33; IP Address: 172.16.10.104 Offline
[2021-12-27 21:52:18.399958]: Camera 30; IP Address: 172.16.10.101 Offline
[2021-12-27 21:52:18.402957]: Camera 27; IP Address: 172.16.10.98 Offline

[2021-12-27 21:52:18.406667]: Camera 35; IP Address: 172.16.10.106 Offline
[2021-12-27 21:52:18.406957]: Camera 28; IP Address: 172.16.10.99 Offline

[2021-12-27 21:52:18.410957]: Camera 31; IP Address: 172.16.10.102 Offline
[2021-12-27 21:52:51.600246]: Camera 3; IP Address: csecamera1 Offline
[2021-12-27 21:53:26.379402]: Camera 21; IP Address: 172.16.10.94 Offline
[2021-12-27 21:53:26.383396]: Camera 20; IP Address: 172.16.10.93 Offline
[2021-12-27 21:53:26.384396]: Camera 24; IP Address: 172.16.10.97 Offline
[2021-12-27 21:53:26.385555]: Camera 19; IP Address: 172.16.10.92 Offline
[2021-12-27 21:53:26.387561]: Camera 23; IP Address: 172.16.10.96 Offline
[2021-12-27 21:53:26.388562]: Camera 22; IP Address: 172.16.10.95 Offline
[2021-12-27 21:53:26.392083]: Camera 17; IP Address: 172.16.10.90 Offline
[2021-12-27 21:53:26.393083]: Camera 26; IP Address: 172.16.10.204 Offline
[2021-12-27 21:53:26.393083]: Camera 25; IP Address: 172.16.10.203 Offline
[2021-12-27 21:54:03.907701]: Camera 38; IP Address: 172.16.10.107 Offline
[2021-12-27 21:54:03.916737]: Camera 43; IP Address: 172.16.10.112 Offline
[2021-12-27 21:54:03.924256]: Camera 42; IP Address: 172.16.10.111 Offline
[2021-12-27 21:54:03.925256]: Camera 45; IP Address: 172.16.10.114 Offline
[2021-12-27 21:54:03.928257]: Camera 41; IP Address: 172.16.10.110 Offline
[2021-12-27 21:54:03.933258]: Camera 49; IP Address: 172.16.10.222 Offline
[2021-12-27 21:54:03.933258]: Camera 46; IP Address: 172.16.10.115 Offline
[2021-12-27 21:54:03.933258]: Camera 39; IP Address: 172.16.10.108 Offline
[2021-12-27 21:54:03.936257]: Camera 48; IP Address: 172.16.11.221 Offline
[2021-12-27 21:54:03.941259]: Camera 47; IP Address: 172.16.10.116 Offline
[2021-12-27 21:54:03.942260]: Camera 40; IP Address: 172.16.10.109 Offline
[2021-12-27 21:54:03.956264]: Camera 44; IP Address: 172.16.10.113 Offline
[2021-12-27 21:54:10.724748]: Camera 1; IP Address: 8.8.8.8 Online
[2021-12-27 21:54:14.396463]: Camera 27; IP Address: 172.16.10.98 Offline
[2021-12-27 21:54:14.401507]: Camera 35; IP Address: 172.16.10.106 Offline
[2021-12-27 21:54:14.402509]: Camera 31; IP Address: 172.16.10.102 Offline
[2021-12-27 21:54:14.410508]: Camera 34; IP Address: 172.16.10.105 Offline
[2021-12-27 21:54:14.413520]: Camera 29; IP Address: 172.16.10.100 Offline
[2021-12-27 21:54:14.413520]: Camera 32; IP Address: 172.16.10.103 Offline
[2021-12-27 21:54:14.413520]: Camera 30; IP Address: 172.16.10.101 Offline
[2021-12-27 21:54:14.414510]: Camera 33; IP Address: 172.16.10.104 Offline
[2021-12-27 21:54:14.416510]: Camera 2; IP Address: asdfasdf.com Offline
[2021-12-27 21:54:14.421522]: Camera 36; IP Address: 172.16.10.205 Offline
[2021-12-27 21:54:14.423509]: Camera 37; IP Address: 172.16.10.207 Offline
[2021-12-28 16:54:37.871237]: Camera 37; IP Address: 172.16.10.207 Online
[2021-12-28 16:54:37.927243]: Camera 31; IP Address: 172.16.10.102 Online
[2021-12-28 16:54:37.927243]: Camera 30; IP Address: 172.16.10.101 Online
[2021-12-28 16:54:37.927243]: Camera 29; IP Address: 172.16.10.100 Online
[2021-12-28 16:54:37.935247]: Camera 27; IP Address: 172.16.10.98 Online
[2021-12-28 16:54:41.382313]: Camera 28; IP Address: 172.16.10.99 Offline
[2021-12-28 16:54:41.382313]: Camera 34; IP Address: 172.16.10.105 Offline
[2021-12-28 16:54:41.382313]: Camera 33; IP Address: 172.16.10.104 Offline
[2021-12-28 16:54:41.382313]: Camera 1; IP Address: 8.8.8.8 Offline
[2021-12-28 16:54:41.878376]: Camera 36; IP Address: 172.16.10.205 Offline
[2021-12-28 16:54:41.878376]: Camera 2; IP Address: asdfasdf.com Offline
[2021-12-28 16:55:14.061089]: Camera 30; IP Address: 172.16.10.101 Online
[2021-12-28 16:55:14.064087]: Camera 29; IP Address: 172.16.10.100 Online
[2021-12-28 16:55:14.069088]: Camera 32; IP Address: 172.16.10.103 Online
[2021-12-28 16:55:14.082091]: Camera 35; IP Address: 172.16.10.106 Online
[2021-12-28 16:55:14.087092]: Camera 27; IP Address: 172.16.10.98 Online

[2021-12-28 16:55:14.094093]: Camera 37; IP Address: 172.16.10.207 Online
[2021-12-28 16:55:14.415833]: Camera 3; IP Address: csecamera1 Offline
[2021-12-28 16:55:17.880267]: Camera 33; IP Address: 172.16.10.104 Offline
[2021-12-28 16:55:17.880267]: Camera 1; IP Address: 8.8.8.8 Offline
[2021-12-28 16:55:17.880267]: Camera 2; IP Address: asdfasdf.com Offline
[2021-12-28 16:55:17.888267]: Camera 34; IP Address: 172.16.10.105 Offline
[2021-12-28 16:55:17.888267]: Camera 36; IP Address: 172.16.10.205 Offline
[2021-12-28 16:55:17.888267]: Camera 28; IP Address: 172.16.10.99 Offline
[2021-12-28 16:55:23.043374]: Camera 29; IP Address: 172.16.10.100 Online
[2021-12-28 16:55:23.051376]: Camera 30; IP Address: 172.16.10.101 Online
[2021-12-28 16:55:23.051376]: Camera 32; IP Address: 172.16.10.103 Online
[2021-12-28 16:55:23.051376]: Camera 27; IP Address: 172.16.10.98 Online
[2021-12-28 16:55:23.051376]: Camera 35; IP Address: 172.16.10.106 Online
[2021-12-28 16:55:23.051376]: Camera 37; IP Address: 172.16.10.207 Online
[2021-12-28 16:55:26.888526]: Camera 33; IP Address: 172.16.10.104 Offline
[2021-12-28 16:55:26.897752]: Camera 1; IP Address: 8.8.8.8 Offline
[2021-12-28 16:55:26.901890]: Camera 34; IP Address: 172.16.10.105 Offline
[2021-12-28 16:55:26.902934]: Camera 28; IP Address: 172.16.10.99 Offline
[2021-12-28 16:55:26.903971]: Camera 36; IP Address: 172.16.10.205 Offline
[2021-12-28 16:55:26.903971]: Camera 2; IP Address: asdfasdf.com Offline
[2021-12-28 16:55:59.713854]: Camera 3; IP Address: csecamera1 Offline
[2021-12-28 16:56:11.481219]: Camera 27; IP Address: 172.16.10.98 Online
[2021-12-28 16:56:11.497223]: Camera 35; IP Address: 172.16.10.106 Online
[2021-12-28 16:56:11.505221]: Camera 29; IP Address: 172.16.10.100 Online
[2021-12-28 16:56:11.505221]: Camera 32; IP Address: 172.16.10.103 Online
[2021-12-28 16:56:11.513226]: Camera 30; IP Address: 172.16.10.101 Online
[2021-12-28 16:56:11.513226]: Camera 37; IP Address: 172.16.10.207 Online
[2021-12-28 16:56:15.383817]: Camera 33; IP Address: 172.16.10.104 Offline
[2021-12-28 16:56:15.383817]: Camera 1; IP Address: 8.8.8.8 Offline
[2021-12-28 16:56:15.391817]: Camera 34; IP Address: 172.16.10.105 Offline
[2021-12-28 16:56:15.391817]: Camera 36; IP Address: 172.16.10.205 Offline
[2021-12-28 16:56:15.391817]: Camera 2; IP Address: asdfasdf.com Offline
[2021-12-28 16:56:15.391817]: Camera 28; IP Address: 172.16.10.99 Offline
[2021-12-28 16:59:58.794457]: Camera 7; IP Address: 172.16.10.148 Online
[2021-12-28 16:59:58.854066]: Camera 11; IP Address: 172.16.10.152 Online
[2021-12-28 16:59:58.864066]: Camera 9; IP Address: 172.16.10.150 Online
[2021-12-28 16:59:58.925078]: Camera 13; IP Address: 172.16.10.154 Online
[2021-12-28 16:59:59.014681]: Camera 15; IP Address: 172.16.10.209 Online
[2021-12-28 16:59:59.139691]: Camera 14; IP Address: 172.16.10.155 Online
[2021-12-28 16:59:59.142692]: Camera 6; IP Address: 172.16.10.147 Online
[2021-12-28 16:59:59.163697]: Camera 8; IP Address: 172.16.10.149 Online
[2021-12-28 16:59:59.164698]: Camera 10; IP Address: 172.16.10.151 Online
[2021-12-28 16:59:59.227714]: Camera 16; IP Address: 172.16.10.210 Online
[2021-12-28 16:59:59.227714]: Camera 12; IP Address: 172.16.10.153 Online
[2021-12-29 17:14:54.132989]: Camera 1; IP Address: 8.8.8.8 Online
[2021-12-29 17:14:57.876007]: Camera 28; IP Address: 172.16.10.99 Offline
[2021-12-29 17:14:57.876007]: Camera 29; IP Address: 172.16.10.100 Offline
[2021-12-29 17:14:57.876007]: Camera 32; IP Address: 172.16.10.103 Offline
[2021-12-29 17:14:57.884009]: Camera 33; IP Address: 172.16.10.104 Offline
[2021-12-29 17:14:57.884009]: Camera 30; IP Address: 172.16.10.101 Offline
[2021-12-29 17:14:57.892009]: Camera 31; IP Address: 172.16.10.102 Offline
[2021-12-29 17:14:57.892009]: Camera 36; IP Address: 172.16.10.205 Offline
[2021-12-29 17:14:57.892009]: Camera 35; IP Address: 172.16.10.106 Offline
[2021-12-29 17:14:57.892009]: Camera 37; IP Address: 172.16.10.207 Offline
[2021-12-29 17:14:58.371852]: Camera 2; IP Address: asdfasdf.com Offline
[2021-12-29 17:15:06.866562]: Camera 61; IP Address: 172.16.10.127 Offline
[2021-12-29 17:15:06.874564]: Camera 62; IP Address: 172.16.10.128 Offline
[2021-12-29 17:15:06.880638]: Camera 63; IP Address: 172.16.10.129 Offline
[2021-12-29 17:15:06.882699]: Camera 65; IP Address: 172.16.10.215 Offline
[2021-12-29 17:15:06.883726]: Camera 60; IP Address: 172.16.10.126 Offline
[2021-12-29 17:15:06.887840]: Camera 59; IP Address: 172.16.10.215 Offline
[2021-12-29 17:15:06.887840]: Camera 64; IP Address: 172.16.10.130 Offline
[2021-12-29 17:17:15.209330]: Camera 1; IP Address: 8.8.8.8 Online
[2021-12-29 17:17:18.881128]: Camera 32; IP Address: 172.16.10.103 Offline
[2021-12-29 17:17:18.883129]: Camera 28; IP Address: 172.16.10.99 Offline
[2021-12-29 17:17:18.884129]: Camera 34; IP Address: 172.16.10.105 Offline
[2021-12-29 17:17:18.921137]: Camera 27; IP Address: 172.16.10.98 Offline
[2021-12-29 17:17:18.923137]: Camera 31; IP Address: 172.16.10.102 Offline
[2021-12-29 17:17:18.924140]: Camera 33; IP Address: 172.16.10.104 Offline
[2021-12-29 17:17:18.925142]: Camera 37; IP Address: 172.16.10.207 Offline
[2021-12-29 17:17:18.925142]: Camera 35; IP Address: 172.16.10.106 Offline
[2021-12-29 17:17:18.926137]: Camera 30; IP Address: 172.16.10.101 Offline
[2021-12-29 17:17:18.928139]: Camera 29; IP Address: 172.16.10.100 Offline
[2021-12-29 17:17:18.928139]: Camera 2; IP Address: asdfasdf.com Offline
[2021-12-29 17:17:18.928139]: Camera 36; IP Address: 172.16.10.205 Offline
[2021-12-29 17:17:21.738754]: Camera 1; IP Address: 8.8.8.8 Online
[2021-12-29 17:17:25.396293]: Camera 30; IP Address: 172.16.10.101 Offline
[2021-12-29 17:17:25.399291]: Camera 27; IP Address: 172.16.10.98 Offline
[2021-12-29 17:17:25.402808]: Camera 29; IP Address: 172.16.10.100 Offline
[2021-12-29 17:17:25.409355]: Camera 37; IP Address: 172.16.10.207 Offline
[2021-12-29 17:17:25.410362]: Camera 36; IP Address: 172.16.10.205 Offline
[2021-12-29 17:17:25.410362]: Camera 33; IP Address: 172.16.10.104 Offline
[2021-12-29 17:17:25.411361]: Camera 28; IP Address: 172.16.10.99 Offline
[2021-12-29 17:17:25.416362]: Camera 32; IP Address: 172.16.10.103 Offline
[2021-12-29 17:17:25.420365]: Camera 31; IP Address: 172.16.10.102 Offline
[2021-12-29 17:17:25.427365]: Camera 2; IP Address: asdfasdf.com Offline
[2021-12-29 17:17:25.427365]: Camera 35; IP Address: 172.16.10.106 Offline
[2021-12-29 17:17:25.428365]: Camera 34; IP Address: 172.16.10.105 Offline
[2021-12-29 17:17:58.616326]: Camera 3; IP Address: csecamera1 Offline
[2021-12-29 17:18:32.888220]: Camera 20; IP Address: 172.16.10.93 Offline
[2021-12-29 17:18:32.889221]: Camera 22; IP Address: 172.16.10.95 Offline
[2021-12-29 17:18:33.380219]: Camera 18; IP Address: 172.16.10.91 Offline
[2021-12-29 17:18:33.384219]: Camera 17; IP Address: 172.16.10.90 Offline
[2021-12-29 17:18:33.386219]: Camera 23; IP Address: 172.16.10.96 Offline
[2021-12-29 17:18:33.386219]: Camera 24; IP Address: 172.16.10.97 Offline
[2021-12-29 17:18:33.389220]: Camera 21; IP Address: 172.16.10.94 Offline
[2021-12-29 17:18:33.390682]: Camera 26; IP Address: 172.16.10.204 Offline
[2021-12-29 17:18:33.391220]: Camera 25; IP Address: 172.16.10.203 Offline
[2021-12-29 17:18:51.368940]: Camera 1; IP Address: 8.8.8.8 Online
[2021-12-29 17:18:54.881624]: Camera 27; IP Address: 172.16.10.98 Offline
[2021-12-29 17:18:54.886643]: Camera 28; IP Address: 172.16.10.99 Offline

[2021-12-29 17:18:54.886643]: Camera 29; IP Address: 172.16.10.100 Offline
[2021-12-29 17:18:54.893624]: Camera 34; IP Address: 172.16.10.105 Offline
[2021-12-29 17:18:54.898640]: Camera 32; IP Address: 172.16.10.103 Offline
[2021-12-29 17:18:54.899628]: Camera 36; IP Address: 172.16.10.205 Offline
[2021-12-29 17:18:54.902642]: Camera 30; IP Address: 172.16.10.101 Offline
[2021-12-29 17:18:54.902642]: Camera 2; IP Address: asdfasdf.com Offline
[2021-12-29 17:18:54.904642]: Camera 35; IP Address: 172.16.10.106 Offline
[2021-12-29 17:26:14.421237]: Camera 3; IP Address: csecamera1 Offline
[2021-12-29 17:26:17.392347]: Camera 10; IP Address: 172.16.10.151 Offline
[2021-12-29 17:26:17.395348]: Camera 12; IP Address: 172.16.10.153 Offline
[2021-12-29 17:26:17.397349]: Camera 6; IP Address: 172.16.10.147 Offline
[2021-12-29 17:26:17.398348]: Camera 16; IP Address: 172.16.10.210 Offline
[2021-12-29 17:26:17.401347]: Camera 7; IP Address: 172.16.10.148 Offline
[2021-12-29 17:26:17.402354]: Camera 13; IP Address: 172.16.10.154 Offline
[2021-12-29 17:26:17.402354]: Camera 9; IP Address: 172.16.10.150 Offline

[2021-12-29 17:26:17.402354]: Camera 11; IP Address: 172.16.10.152 Offline
[2021-12-29 17:26:17.405340]: Camera 8; IP Address: 172.16.10.149 Offline
[2021-12-29 17:26:17.405340]: Camera 15; IP Address: 172.16.10.209 Offline
[2021-12-29 17:26:23.388914]: Camera 20; IP Address: 172.16.10.93 Offline
[2021-12-29 17:26:23.390915]: Camera 22; IP Address: 172.16.10.95 Offline
[2021-12-29 17:26:23.396916]: Camera 25; IP Address: 172.16.10.203 Offline
[2021-12-29 17:26:23.400925]: Camera 23; IP Address: 172.16.10.96 Offline
[2021-12-29 17:26:23.404916]: Camera 18; IP Address: 172.16.10.91 Offline
[2021-12-29 17:26:23.404916]: Camera 21; IP Address: 172.16.10.94 Offline
[2021-12-29 17:26:23.407921]: Camera 19; IP Address: 172.16.10.92 Offline
[2021-12-29 17:26:23.407921]: Camera 26; IP Address: 172.16.10.204 Offline
[2021-12-29 17:26:23.408918]: Camera 24; IP Address: 172.16.10.97 Offline
[2021-12-29 17:26:23.409919]: Camera 17; IP Address: 172.16.10.90 Offline
[2021-12-29 17:26:29.392688]: Camera 42; IP Address: 172.16.10.111 Offline
[2021-12-29 17:26:29.396691]: Camera 41; IP Address: 172.16.10.110 Offline
[2021-12-29 17:26:29.402688]: Camera 40; IP Address: 172.16.10.109 Offline
[2021-12-29 17:26:29.402688]: Camera 38; IP Address: 172.16.10.107 Offline
[2021-12-29 17:26:29.407689]: Camera 45; IP Address: 172.16.10.114 Offline
[2021-12-29 17:26:29.409690]: Camera 47; IP Address: 172.16.10.116 Offline
[2021-12-29 17:26:29.409690]: Camera 46; IP Address: 172.16.10.115 Offline
[2021-12-29 17:26:29.409690]: Camera 44; IP Address: 172.16.10.113 Offline
[2021-12-29 17:26:29.409690]: Camera 39; IP Address: 172.16.10.108 Offline
[2021-12-29 17:26:29.410690]: Camera 43; IP Address: 172.16.10.112 Offline
[2021-12-29 17:26:29.410690]: Camera 48; IP Address: 172.16.11.221 Offline
[2021-12-29 17:26:29.419692]: Camera 49; IP Address: 172.16.10.222 Offline
[2021-12-29 17:27:00.387760]: Camera 39; IP Address: 172.16.10.108 Offline
[2021-12-29 17:27:00.390760]: Camera 45; IP Address: 172.16.10.114 Offline
[2021-12-29 17:27:00.390760]: Camera 41; IP Address: 172.16.10.110 Offline
[2021-12-29 17:27:00.397762]: Camera 38; IP Address: 172.16.10.107 Offline
[2021-12-29 17:27:00.405763]: Camera 43; IP Address: 172.16.10.112 Offline
[2021-12-29 17:27:00.405763]: Camera 42; IP Address: 172.16.10.111 Offline
[2021-12-29 17:27:00.405763]: Camera 46; IP Address: 172.16.10.115 Offline
[2021-12-29 17:27:00.405763]: Camera 40; IP Address: 172.16.10.109 Offline
[2021-12-29 17:27:00.412761]: Camera 49; IP Address: 172.16.10.222 Offline
[2021-12-29 17:27:00.414760]: Camera 47; IP Address: 172.16.10.116 Offline
[2021-12-29 17:27:00.416760]: Camera 48; IP Address: 172.16.11.221 Offline
[2021-12-29 17:27:33.400724]: Camera 41; IP Address: 172.16.10.110 Offline
[2021-12-29 17:27:33.402725]: Camera 39; IP Address: 172.16.10.108 Offline
[2021-12-29 17:27:33.415729]: Camera 45; IP Address: 172.16.10.114 Offline
[2021-12-29 17:27:33.422729]: Camera 40; IP Address: 172.16.10.109 Offline
[2021-12-29 17:27:33.425731]: Camera 38; IP Address: 172.16.10.107 Offline
[2021-12-29 17:27:33.428730]: Camera 47; IP Address: 172.16.10.116 Offline
[2021-12-29 17:27:33.428730]: Camera 46; IP Address: 172.16.10.115 Offline
[2021-12-29 17:27:33.435733]: Camera 48; IP Address: 172.16.11.221 Offline
[2021-12-29 17:27:33.435733]: Camera 49; IP Address: 172.16.10.222 Offline
[2021-12-29 17:27:33.435733]: Camera 44; IP Address: 172.16.10.113 Offline
[2021-12-29 17:27:33.439734]: Camera 43; IP Address: 172.16.10.112 Offline
[2021-12-29 17:27:34.386792]: Camera 50; IP Address: 172.16.10.117 Offline
[2021-12-29 17:27:34.389795]: Camera 52; IP Address: 172.16.10.119 Offline
[2021-12-29 17:27:34.389795]: Camera 56; IP Address: 172.16.10.123 Offline
[2021-12-29 17:27:34.391793]: Camera 53; IP Address: 172.16.10.120 Offline
[2021-12-29 17:27:34.391793]: Camera 58; IP Address: 172.16.10.206 Offline
[2021-12-29 17:27:34.391793]: Camera 51; IP Address: 172.16.10.118 Offline
[2021-12-29 17:27:34.392786]: Camera 55; IP Address: 172.16.10.122 Offline
[2021-12-29 17:27:34.393784]: Camera 54; IP Address: 172.16.10.121 Offline
[2021-12-29 17:27:34.394787]: Camera 57; IP Address: 172.16.10.124 Offline
[2021-12-29 17:28:08.891662]: Camera 64; IP Address: 172.16.10.130 Offline
[2021-12-29 17:28:08.894662]: Camera 61; IP Address: 172.16.10.127 Offline
[2021-12-29 17:28:08.901664]: Camera 63; IP Address: 172.16.10.129 Offline
[2021-12-29 17:28:08.904182]: Camera 59; IP Address: 172.16.10.215 Offline
[2021-12-29 17:28:08.906700]: Camera 65; IP Address: 172.16.10.215 Offline
[2021-12-29 17:28:08.909207]: Camera 60; IP Address: 172.16.10.126 Offline
[2021-12-29 17:28:08.911213]: Camera 62; IP Address: 172.16.10.128 Offline
[2021-12-29 17:28:15.873118]: Camera 60; IP Address: 172.16.10.126 Offline
[2021-12-29 17:28:16.380831]: Camera 62; IP Address: 172.16.10.128 Offline
[2021-12-29 17:28:16.382830]: Camera 61; IP Address: 172.16.10.127 Offline
[2021-12-29 17:28:16.383833]: Camera 59; IP Address: 172.16.10.215 Offline
[2021-12-29 17:28:16.384831]: Camera 65; IP Address: 172.16.10.215 Offline
[2021-12-29 17:28:16.384831]: Camera 63; IP Address: 172.16.10.129 Offline
[2021-12-29 17:28:16.388840]: Camera 64; IP Address: 172.16.10.130 Offline
[2021-12-29 17:28:16.880807]: Camera 60; IP Address: 172.16.10.126 Offline
[2021-12-29 17:28:16.885824]: Camera 59; IP Address: 172.16.10.215 Offline
[2021-12-29 17:28:16.888813]: Camera 65; IP Address: 172.16.10.215 Offline
[2021-12-29 17:28:16.888813]: Camera 63; IP Address: 172.16.10.129 Offline
[2021-12-29 17:28:16.888813]: Camera 64; IP Address: 172.16.10.130 Offline
[2021-12-29 17:28:16.889810]: Camera 61; IP Address: 172.16.10.127 Offline
[2021-12-29 17:28:41.877644]: Camera 64; IP Address: 172.16.10.130 Offline
[2021-12-29 17:28:41.877644]: Camera 61; IP Address: 172.16.10.127 Offline
[2021-12-29 17:28:41.882643]: Camera 65; IP Address: 172.16.10.215 Offline
[2021-12-29 17:28:41.883643]: Camera 59; IP Address: 172.16.10.215 Offline
[2021-12-29 17:28:41.883643]: Camera 62; IP Address: 172.16.10.128 Offline
[2021-12-29 17:28:48.292259]: Camera 1; IP Address: 8.8.8.8 Online
[2021-12-29 17:28:51.884794]: Camera 28; IP Address: 172.16.10.99 Offline

[2021-12-29 17:28:51.889795]: Camera 33; IP Address: 172.16.10.104 Offline
[2021-12-29 17:28:51.890796]: Camera 34; IP Address: 172.16.10.105 Offline
[2021-12-29 17:28:51.892796]: Camera 27; IP Address: 172.16.10.98 Offline
[2021-12-29 17:28:51.892796]: Camera 29; IP Address: 172.16.10.100 Offline
[2021-12-29 17:28:51.893796]: Camera 30; IP Address: 172.16.10.101 Offline
[2021-12-29 17:28:51.895797]: Camera 31; IP Address: 172.16.10.102 Offline
[2021-12-29 17:28:51.896797]: Camera 37; IP Address: 172.16.10.207 Offline
[2021-12-29 17:28:51.897797]: Camera 35; IP Address: 172.16.10.106 Offline
[2021-12-29 17:28:52.365729]: Camera 2; IP Address: asdfasdf.com Offline
[2021-12-29 17:29:24.803667]: Camera 3; IP Address: csecamera1 Offline
[2021-12-29 17:29:35.020751]: Camera 3; IP Address: csecamera1 Offline
[2021-12-29 17:30:08.882699]: Camera 23; IP Address: 172.16.10.96 Offline
[2021-12-29 17:30:08.885699]: Camera 17; IP Address: 172.16.10.90 Offline
[2021-12-29 17:30:08.889698]: Camera 19; IP Address: 172.16.10.92 Offline
[2021-12-29 17:30:08.889698]: Camera 24; IP Address: 172.16.10.97 Offline
[2021-12-29 17:30:08.895702]: Camera 25; IP Address: 172.16.10.203 Offline
[2021-12-29 17:30:08.896699]: Camera 21; IP Address: 172.16.10.94 Offline
[2021-12-29 17:30:08.896699]: Camera 18; IP Address: 172.16.10.91 Offline
[2021-12-29 17:30:08.896699]: Camera 26; IP Address: 172.16.10.204 Offline
[2021-12-29 17:30:08.897699]: Camera 20; IP Address: 172.16.10.93 Offline
[2021-12-29 17:30:08.898699]: Camera 22; IP Address: 172.16.10.95 Offline
[2021-12-29 17:31:43.401841]: Camera 1; IP Address: 8.8.8.8 Online
[2021-12-29 17:31:47.380183]: Camera 31; IP Address: 172.16.10.102 Offline
[2021-12-29 17:31:47.383193]: Camera 29; IP Address: 172.16.10.100 Offline
[2021-12-29 17:31:47.383716]: Camera 28; IP Address: 172.16.10.99 Offline

[2021-12-29 17:31:47.392833]: Camera 32; IP Address: 172.16.10.103 Offline
[2021-12-29 17:31:47.393834]: Camera 2; IP Address: asdfasdf.com Offline

[2021-12-29 17:31:47.425841]: Camera 35; IP Address: 172.16.10.106 Offline
[2021-12-29 17:31:47.426842]: Camera 37; IP Address: 172.16.10.207 Offline
[2021-12-29 17:31:47.430843]: Camera 27; IP Address: 172.16.10.98 Offline
[2021-12-29 17:31:47.431842]: Camera 36; IP Address: 172.16.10.205 Offline
[2021-12-29 17:32:21.858632]: Camera 3; IP Address: csecamera1 Offline
[2021-12-29 17:32:55.871774]: Camera 19; IP Address: 172.16.10.92 Offline
[2021-12-29 17:32:56.387723]: Camera 24; IP Address: 172.16.10.97 Offline
[2021-12-29 17:32:56.390725]: Camera 21; IP Address: 172.16.10.94 Offline
[2021-12-29 17:32:56.393725]: Camera 17; IP Address: 172.16.10.90 Offline
[2021-12-29 17:32:56.393725]: Camera 20; IP Address: 172.16.10.93 Offline
[2021-12-29 17:32:56.396727]: Camera 23; IP Address: 172.16.10.96 Offline
[2021-12-29 17:32:56.400726]: Camera 18; IP Address: 172.16.10.91 Offline

[2021-12-29 17:32:56.439735]: Camera 22; IP Address: 172.16.10.95 Offline
[2021-12-29 17:32:56.440737]: Camera 26; IP Address: 172.16.10.204 Offline
[2021-12-29 17:33:21.388957]: Camera 19; IP Address: 172.16.10.92 Offline
[2021-12-29 17:33:21.391958]: Camera 20; IP Address: 172.16.10.93 Offline
[2021-12-29 17:33:21.392957]: Camera 18; IP Address: 172.16.10.91 Offline
[2021-12-29 17:33:21.392957]: Camera 25; IP Address: 172.16.10.203 Offline
[2021-12-29 17:33:21.393959]: Camera 23; IP Address: 172.16.10.96 Offline
[2021-12-29 17:33:21.394959]: Camera 24; IP Address: 172.16.10.97 Offline
[2021-12-29 17:33:21.394959]: Camera 22; IP Address: 172.16.10.95 Offline
[2021-12-29 17:33:21.398960]: Camera 17; IP Address: 172.16.10.90 Offline
[2021-12-29 17:33:21.400961]: Camera 26; IP Address: 172.16.10.204 Offline
[2021-12-29 17:33:55.877867]: Camera 40; IP Address: 172.16.10.109 Offline
[2021-12-29 17:33:55.879871]: Camera 39; IP Address: 172.16.10.108 Offline
[2021-12-29 17:33:56.388261]: Camera 47; IP Address: 172.16.10.116 Offline
[2021-12-29 17:33:56.391261]: Camera 49; IP Address: 172.16.10.222 Offline
[2021-12-29 17:33:56.393263]: Camera 45; IP Address: 172.16.10.114 Offline
[2021-12-29 17:33:56.396263]: Camera 41; IP Address: 172.16.10.110 Offline
[2021-12-29 17:33:56.398262]: Camera 48; IP Address: 172.16.11.221 Offline
[2021-12-29 17:33:56.400266]: Camera 42; IP Address: 172.16.10.111 Offline
[2021-12-29 17:33:56.402264]: Camera 38; IP Address: 172.16.10.107 Offline
[2021-12-29 17:33:56.402264]: Camera 43; IP Address: 172.16.10.112 Offline
[2021-12-29 17:33:56.405264]: Camera 46; IP Address: 172.16.10.115 Offline
[2021-12-29 17:34:30.872684]: Camera 56; IP Address: 172.16.10.123 Offline
[2021-12-29 17:34:30.877686]: Camera 53; IP Address: 172.16.10.120 Offline
[2021-12-29 17:34:30.882688]: Camera 57; IP Address: 172.16.10.124 Offline
[2021-12-29 17:34:30.882688]: Camera 52; IP Address: 172.16.10.119 Offline
[2021-12-29 17:34:30.883290]: Camera 55; IP Address: 172.16.10.122 Offline
[2021-12-29 17:34:30.886206]: Camera 51; IP Address: 172.16.10.118 Offline
[2021-12-29 17:34:30.888723]: Camera 54; IP Address: 172.16.10.121 Offline
[2021-12-29 17:34:30.891917]: Camera 50; IP Address: 172.16.10.117 Offline
[2021-12-29 17:34:30.892922]: Camera 58; IP Address: 172.16.10.206 Offline
[2021-12-29 17:35:04.870753]: Camera 65; IP Address: 172.16.10.215 Offline
[2021-12-29 17:35:04.872753]: Camera 60; IP Address: 172.16.10.126 Offline
[2021-12-29 17:35:04.874754]: Camera 64; IP Address: 172.16.10.130 Offline
